140803630	STEAMREMOTESTORAGE_INTERFACE_VERSION014
140803658	STEAMSCREENSHOTS_INTERFACE_VERSION003
140803680	STEAMHTTP_INTERFACE_VERSION002
1408036a0	STEAMUNIFIEDMESSAGES_INTERFACE_VERSION001
1408036d0	SteamController005
1408036e8	STEAMUGC_INTERFACE_VERSION009
140803708	STEAMAPPLIST_INTERFACE_VERSION001
140803730	STEAMMUSIC_INTERFACE_VERSION001
140803750	STEAMMUSICREMOTE_INTERFACE_VERSION001
140803778	STEAMHTMLSURFACE_INTERFACE_VERSION_003
1408037a0	STEAMINVENTORY_INTERFACE_V001
1408037c0	STEAMVIDEO_INTERFACE_V001
1408037e0	english
1408037e8	french
1408037f0	german
1408037f8	italian
140803800	japanese
140803810	koreana
140803818	polish
140803820	russian
140803828	schinese
140803838	spanish
140803840	tchinese
140803860	SteamClass::Set_Language_From_Steam -- Failed to find matching language for: %s
1408038b0	SteamClass::Set_Language_From_Steam -- Language (%s) set to %d
1408039f0	SteamAPI -- MSG: %s

140803a08	SteamAPI -- WARN: %s

140803a20	SteamAsyncSocketImpl::On_Peer_Disconnect -- Address: %s
140803c08	SimpleSteamChatMessageClass::Encode
140803c30	%s -- Type: %d, Data: %lld, Text: %s

140803c58	SimpleSteamChatMessageClass::Decode
140803c80	SteamPeerLobbyClass::Set_Map_Name
140803ca8	%s -- New map: %s

140803cc8	HO_NAME
140803cd0	HO_PASSWORD
140803ce0	HO_MAPNAME
140803cf0	HO_CUSTOMMAPNAME
140803d08	HO_GAMEVERSION
140803d18	HO_GAMETYPE
140803d28	HO_CUSTOMMAPCRC
140803d38	HO_MAXPLAYERS
140803d48	HO_PLAYERCOUNT
140803d58	HO_HOSTSAVESLOT
140803d68	HO_PASSWORDED
140803d78	GO_CREDITS
140803d88	GO_STARTTECHLEVEL
140803da0	GO_MAXTECHLEVEL
140803db0	GO_ALLOWAUTORESOLVE
140803dc8	GO_GAMETIMER
140803dd8	GO_WINCONDITION
140803de8	GO_WINCONDITIONINTPARAM
140803e00	GO_WINCONDITIONFLOATPARAM
140803e20	GO_FLAGS
140803e30	P%d_NAME
140803e40	P%d_STEAMID
140803e50	P%d_FLAGS
140803e60	P%d_COLOR
140803e70	P%d_TEAM
140803e80	P%d_FACTION
140803e8c	P%d_ID
140803e98	P%d_PLAYERSINDEX
140803eb0	P%d_AIDIFFICULTY
140803ec8	P%d_PING
